model,family,persona_id,distance_from_self
grok-4,Grok,22,5.316954015223377
grok-4,Grok,23,3.4669871646719432
grok-4,Grok,24,8.039278574598594
grok-4,Grok,25,13.385813385820079
grok-4,Grok,26,5.975784467331466
grok-4,Grok,27,6.081940479813989
grok-4,Grok,28,5.250714237130031
grok-4,Grok,29,4.337049688440288
grok-4,Grok,30,5.6488936969994406
grok-4,Grok,31,3.2969683043669074
grok-4,Grok,32,3.104834939252005
grok-4,Grok,33,3.6565010597564442
grok-4,Grok,34,6.212084996198941
grok-4,Grok,35,6.793379129711517
grok-4,Grok,36,3.6932370625238775
grok-4,Grok,37,7.527283706623526
grok-4,Grok,38,4.893873721296862
grok-4,Grok,39,6.729041536504289
grok-4,Grok,40,3.872983346207417
grok-4,Grok,41,6.385922016435841
grok-4,Grok,42,4.697871858618538
grok-4,Grok,43,3.5440090293338704
grok-4,Grok,44,5.959026766175833
grok-4,Grok,45,10.644247272588137
grok-4,Grok,46,5.52630075185924
grok-4,Grok,47,10.661144403862092
grok-4,Grok,48,3.487119154832539
grok-4,Grok,49,5.571355310873647
grok-4,Grok,50,9.76165969494942
grok-4,Grok,51,5.775811631277461
grok-4,Grok,52,2.3280893453645626
grok-4,Grok,53,7.998124780221925
grok-4,Grok,54,4.983974317750846
grok-4,Grok,55,6.102458520956943
grok-4,Grok,56,8.024961059095551
grok-4,Grok,57,8.26559132790873
grok-4,Grok,58,5.178802950489621
grok-4,Grok,59,4.024922359499621
grok-4,Grok,60,7.808969202141855
grok-4,Grok,61,4.3920382511995495
grok-4,Grok,62,6.079473661428266
grok-4,Grok,63,3.5156791662493894
grok-4,Grok,64,2.9410882339705484
grok-4,Grok,65,5.714892824891819
grok-4,Grok,66,4.886716689148247
grok-4,Grok,67,6.677574409918619
grok-4,Grok,68,5.373081052803876
grok-4,Grok,69,3.4842502780368694
grok-4,Grok,70,4.384062043356595
grok-4,Grok,71,2.9410882339705484
grok-4,Grok,72,9.803570778037969
grok-4,Grok,73,4.5541190146942805
grok-4,Grok,74,9.88736567544662
grok-4,Grok,75,8.903931715820827
grok-4,Grok,76,11.382881884654694
grok-4,Grok,77,5.3525694764290535
grok-4,Grok,78,5.9
grok-4,Grok,79,3.3376638536557275
grok-4,Grok,80,4.780167361086849
grok-4,Grok,81,8.50764362206128
grok-4,Grok,82,7.6531039454589935
grok-4,Grok,83,7.2
grok-4,Grok,84,9.16733330909267
grok-4,Grok,85,4.150903516103452
grok-4,Grok,86,5.346026561849463
grok-4,Grok,87,9.945853407325085
grok-4,Grok,88,9.24067097130939
grok-4,Grok,89,7.3484692283495345
grok-4,Grok,90,4.159326868617084
grok-4,Grok,91,4.1182520563948
grok-4,Grok,92,7.787168933572715
grok-4,Grok,93,8.158431221748456
grok-4,Grok,94,3.445286635390443
grok-4,Grok,95,3.6373066958946425
grok-4,Grok,96,5.432310742216428
grok-4,Grok,97,7.31983606373804
grok-4,Grok,98,4.890807704254994
grok-4,Grok,99,5.94306318324145
grok-4-fast,Grok,0,5.94894948709434
grok-4-fast,Grok,1,5.601785429664367
grok-4-fast,Grok,2,5.637375275782162
grok-4-fast,Grok,3,8.565628990331067
grok-4-fast,Grok,4,8.351646544245034
grok-4-fast,Grok,5,9.394147114027968
grok-4-fast,Grok,6,5.2335456432518095
grok-4-fast,Grok,7,6.172519744804386
grok-4-fast,Grok,8,10.33247308247159
grok-4-fast,Grok,9,6.745368781616021
grok-4-fast,Grok,10,6.199193495931548
grok-4-fast,Grok,11,4.319722213291035
grok-4-fast,Grok,12,8.719518335321052
grok-4-fast,Grok,13,6.619667665374147
grok-4-fast,Grok,14,8.417244204607586
grok-4-fast,Grok,15,4.2708313008125245
grok-4-fast,Grok,16,5.288667128870941
grok-4-fast,Grok,17,8.331266410336426
grok-4-fast,Grok,18,7.493997598078078
grok-4-fast,Grok,19,10.356640381899915
grok-4-fast,Grok,20,10.719608201795436
grok-4-fast,Grok,21,6.556675987114202
grok-4-fast,Grok,22,6.2960304954788775
grok-4-fast,Grok,23,4.226109321823087
grok-4-fast,Grok,24,8.824964589164084
grok-4-fast,Grok,25,15.181238421156557
grok-4-fast,Grok,26,7.527947927556354
grok-4-fast,Grok,27,5.909314681077663
grok-4-fast,Grok,28,6.187083319303207
grok-4-fast,Grok,29,8.12219182240853
grok-4-fast,Grok,30,6.416385275215322
grok-4-fast,Grok,31,5.204805471869242
grok-4-fast,Grok,32,4.342810150121693
grok-4-fast,Grok,33,4.954795656734998
grok-4-fast,Grok,34,8.083934685535256
grok-4-fast,Grok,35,10.298543586352393
grok-4-fast,Grok,36,6.584831053261731
grok-4-fast,Grok,37,10.023472452199387
grok-4-fast,Grok,38,5.928743543112655
grok-4-fast,Grok,39,7.280109889280518
grok-4-fast,Grok,40,5.142956348249516
grok-4-fast,Grok,41,8.733269719870101
grok-4-fast,Grok,42,6.95485441975603
grok-4-fast,Grok,43,5.044799302251776
grok-4-fast,Grok,44,8.490583018850943
grok-4-fast,Grok,45,12.647134062703692
grok-4-fast,Grok,46,6.925315877272314
grok-4-fast,Grok,47,12.267436570041841
grok-4-fast,Grok,48,4.352011029397789
grok-4-fast,Grok,49,6.460650122085237
grok-4-fast,Grok,50,11.61981066971403
grok-4-fast,Grok,51,7.4
grok-4-fast,Grok,52,4.4788391353117385
grok-4-fast,Grok,53,9.172240729505523
grok-4-fast,Grok,54,6.623443213314356
grok-4-fast,Grok,55,6.78527818147495
grok-4-fast,Grok,56,9.536770941990795
grok-4-fast,Grok,57,9.528903399657278
grok-4-fast,Grok,58,7.586830695356263
grok-4-fast,Grok,59,5.824087911424415
grok-4-fast,Grok,60,10.571660229122008
grok-4-fast,Grok,61,5.272570530585627
grok-4-fast,Grok,62,5.584800802177281
grok-4-fast,Grok,63,4.164132562731402
grok-4-fast,Grok,64,5.094114250780011
grok-4-fast,Grok,65,6.870225614927067
grok-4-fast,Grok,66,5.9833101206606365
grok-4-fast,Grok,67,6.148170459575759
grok-4-fast,Grok,68,5.772347875864725
grok-4-fast,Grok,69,4.945705207551295
grok-4-fast,Grok,70,6.4707032075347115
grok-4-fast,Grok,71,5.260228131934964
grok-4-fast,Grok,72,10.291744264214886
grok-4-fast,Grok,73,5.4671747731346585
grok-4-fast,Grok,74,11.579291860904101
grok-4-fast,Grok,75,10.943491216243562
grok-4-fast,Grok,76,12.222111110606058
grok-4-fast,Grok,77,5.4580216195980755
grok-4-fast,Grok,78,5.671860364994893
grok-4-fast,Grok,79,5.0980388386123545
grok-4-fast,Grok,80,4.13763217311544
grok-4-fast,Grok,81,8.901123524589467
grok-4-fast,Grok,82,10.427847332982969
grok-4-fast,Grok,83,9.42443632266673
grok-4-fast,Grok,84,10.793053321465619
grok-4-fast,Grok,85,5.16817182376902
grok-4-fast,Grok,86,10.833282051160673
grok-4-fast,Grok,87,11.380685392365438
grok-4-fast,Grok,88,11.535163631262455
grok-4-fast,Grok,89,8.452810183601665
grok-4-fast,Grok,90,4.9183330509431755
grok-4-fast,Grok,91,5.278257288158659
grok-4-fast,Grok,92,7.649836599562111
grok-4-fast,Grok,93,8.559205570612264
grok-4-fast,Grok,94,5.138093031466052
grok-4-fast,Grok,95,5.221110992882645
grok-4-fast,Grok,96,5.519057890618652
grok-4-fast,Grok,97,7.8453808065638215
grok-4-fast,Grok,98,5.5
grok-4-fast,Grok,99,6.797793759742936
llama-4-maverick,Llama,0,3.9962482405376165
llama-4-maverick,Llama,1,4.950757517794624
llama-4-maverick,Llama,2,4.57493169347915
llama-4-maverick,Llama,3,5.01098792654702
llama-4-maverick,Llama,4,5.424020648928248
llama-4-maverick,Llama,5,4.024922359499621
llama-4-maverick,Llama,6,4.7
llama-4-maverick,Llama,7,4.198809355043403
llama-4-maverick,Llama,8,5.6444663166680344
llama-4-maverick,Llama,9,6.846166810705097
llama-4-maverick,Llama,10,4.2391036788453285
llama-4-maverick,Llama,11,2.814249455894058
llama-4-maverick,Llama,12,4.558508528016593
llama-4-maverick,Llama,13,6.214499175315739
llama-4-maverick,Llama,14,6.791170738539858
llama-4-maverick,Llama,15,2.874021572639982
llama-4-maverick,Llama,16,2.879236009777594
llama-4-maverick,Llama,17,5.964897316802696
llama-4-maverick,Llama,18,4.857983120596447
llama-4-maverick,Llama,19,5.92452529743945
llama-4-maverick,Llama,20,6.506919393998976
llama-4-maverick,Llama,21,3.637306695894642
llama-4-maverick,Llama,22,5.612486080160912
llama-4-maverick,Llama,23,5.57314991723711
llama-4-maverick,Llama,24,6.108191221630181
llama-4-maverick,Llama,25,9.320944158184835
llama-4-maverick,Llama,26,5.1000000000000005
llama-4-maverick,Llama,27,6.0835844697020525
llama-4-maverick,Llama,28,4.08656334834051
llama-4-maverick,Llama,29,2.3748684174075834
llama-4-maverick,Llama,30,4.288356328478313
llama-4-maverick,Llama,31,3.0215889859476257
llama-4-maverick,Llama,32,4.77493455452533
llama-4-maverick,Llama,33,4.068169121361598
llama-4-maverick,Llama,34,4.748684028233507
llama-4-maverick,Llama,35,5.699122739510002
llama-4-maverick,Llama,36,3.459768778401239
llama-4-maverick,Llama,37,6.281719509815764
llama-4-maverick,Llama,38,4.3737855457258075
llama-4-maverick,Llama,39,4.263801121065568
llama-4-maverick,Llama,40,4.596737973824482
llama-4-maverick,Llama,41,5.424942396007538
llama-4-maverick,Llama,42,5.588380803059147
llama-4-maverick,Llama,43,2.8583211855912904
llama-4-maverick,Llama,44,7.4605629814377945
llama-4-maverick,Llama,45,8.73384222435922
llama-4-maverick,Llama,46,3.9774363602702683
llama-4-maverick,Llama,47,9.47997890293011
llama-4-maverick,Llama,48,4.595650117230424
llama-4-maverick,Llama,49,4.050925820105819
llama-4-maverick,Llama,50,7.505331438384318
llama-4-maverick,Llama,51,5.9506302187247355
llama-4-maverick,Llama,52,3.2233522922572395
llama-4-maverick,Llama,53,6.47765389628066
llama-4-maverick,Llama,54,3.7656340767525465
llama-4-maverick,Llama,55,6.338769596696191
llama-4-maverick,Llama,56,6.219324722186485
llama-4-maverick,Llama,57,6.381222453417527
llama-4-maverick,Llama,58,4.085339643163099
llama-4-maverick,Llama,59,4.456455991031439
llama-4-maverick,Llama,60,5.572252686302013
llama-4-maverick,Llama,61,3.1480152477394387
llama-4-maverick,Llama,62,5.953990258641678
llama-4-maverick,Llama,63,4.36463056855904
llama-4-maverick,Llama,64,3.2664965942122146
llama-4-maverick,Llama,65,5.528109984434102
llama-4-maverick,Llama,66,3.2109188716004646
llama-4-maverick,Llama,67,5.063595560468865
llama-4-maverick,Llama,68,6.251399843235113
llama-4-maverick,Llama,69,3.674234614174767
llama-4-maverick,Llama,70,3.5777087639996634
llama-4-maverick,Llama,71,3.5805027579936315
llama-4-maverick,Llama,72,7.630858405186143
llama-4-maverick,Llama,73,4.209513035969837
llama-4-maverick,Llama,74,7.220110802473879
llama-4-maverick,Llama,75,8.465813605318747
llama-4-maverick,Llama,76,8.705170877128147
llama-4-maverick,Llama,77,3.950949253027682
llama-4-maverick,Llama,78,4.565084884205331
llama-4-maverick,Llama,79,4.2895221179054435
llama-4-maverick,Llama,80,3.579106033634656
llama-4-maverick,Llama,81,7.821764506810467
llama-4-maverick,Llama,82,6.148170459575759
llama-4-maverick,Llama,83,6.6211781428987395
llama-4-maverick,Llama,84,7.493997598078078
llama-4-maverick,Llama,85,4.815599651133803
llama-4-maverick,Llama,86,2.9120439557122078
llama-4-maverick,Llama,87,8.455175929571187
llama-4-maverick,Llama,88,7.049113419430844
llama-4-maverick,Llama,89,6.564297372910524
llama-4-maverick,Llama,90,3.2848135411313684
llama-4-maverick,Llama,91,4.009987531152684
llama-4-maverick,Llama,92,7.347108274688757
llama-4-maverick,Llama,93,7.3287106642301
llama-4-maverick,Llama,94,3.641428291206625
llama-4-maverick,Llama,95,4.98196748283246
llama-4-maverick,Llama,96,3.8131351929875232
llama-4-maverick,Llama,97,6.369458375717671
llama-4-maverick,Llama,98,3.6
llama-4-maverick,Llama,99,5.269724850502159
llama-4-scout,Llama,0,6.729041536504289
llama-4-scout,Llama,1,6.1375891032228616
llama-4-scout,Llama,2,6.649060083951716
llama-4-scout,Llama,3,7.207634840916957
llama-4-scout,Llama,4,7.402702209328699
llama-4-scout,Llama,5,7.341661937191061
llama-4-scout,Llama,6,6.507687761409579
llama-4-scout,Llama,7,5.865151319446072
llama-4-scout,Llama,8,7.357988855658862
llama-4-scout,Llama,9,6.159545437773797
llama-4-scout,Llama,10,6.196773353931867
llama-4-scout,Llama,11,5.597320787662611
llama-4-scout,Llama,12,6.696267617113284
llama-4-scout,Llama,13,7.525955088890711
llama-4-scout,Llama,14,6.865857557508749
llama-4-scout,Llama,15,5.900847396772772
llama-4-scout,Llama,16,7.321885003194191
llama-4-scout,Llama,17,6.221736092120913
llama-4-scout,Llama,18,6.330086887239385
llama-4-scout,Llama,19,8.382123835878351
llama-4-scout,Llama,20,9.25094589758258
llama-4-scout,Llama,21,7.936623967405788
llama-4-scout,Llama,22,6.300793600809346
llama-4-scout,Llama,23,6.428841264178173
llama-4-scout,Llama,24,7.578258375114958
llama-4-scout,Llama,25,10.12719112093773
llama-4-scout,Llama,26,6.681317235396026
llama-4-scout,Llama,27,7.4565407529228995
llama-4-scout,Llama,28,6.505382386916237
llama-4-scout,Llama,29,6.210475022089694
llama-4-scout,Llama,30,6.6060578259654985
llama-4-scout,Llama,31,5.454356057317858
llama-4-scout,Llama,32,4.722287581247039
llama-4-scout,Llama,33,6.607571414672717
llama-4-scout,Llama,34,6.307931515164063
llama-4-scout,Llama,35,8.26559132790873
llama-4-scout,Llama,36,6.644546636152087
llama-4-scout,Llama,37,6.815423684555495
llama-4-scout,Llama,38,6.559725604017291
llama-4-scout,Llama,39,6.201612693485462
llama-4-scout,Llama,40,8.111719916269298
llama-4-scout,Llama,41,6.555913361233506
llama-4-scout,Llama,42,9.444575162494077
llama-4-scout,Llama,43,5.447017532558529
llama-4-scout,Llama,44,7.353910524340095
llama-4-scout,Llama,45,9.364293886887575
llama-4-scout,Llama,46,6.320601237224193
llama-4-scout,Llama,47,8.935882720806044
llama-4-scout,Llama,48,7.557777451076474
llama-4-scout,Llama,49,6.077828559609098
llama-4-scout,Llama,50,9.233092656309696
llama-4-scout,Llama,51,5.954829972383762
llama-4-scout,Llama,52,5.453439281774393
llama-4-scout,Llama,53,8.148619514985345
llama-4-scout,Llama,54,7.495998932764064
llama-4-scout,Llama,55,6.969218033610371
llama-4-scout,Llama,56,7.710382610480495
llama-4-scout,Llama,57,7.6275815302099526
llama-4-scout,Llama,58,6.575712889109439
llama-4-scout,Llama,59,5.632051136131489
llama-4-scout,Llama,60,7.937253933193772
llama-4-scout,Llama,61,6.374166612193315
llama-4-scout,Llama,62,7.691553809211765
llama-4-scout,Llama,63,6.791170738539858
llama-4-scout,Llama,64,6.407027391856539
llama-4-scout,Llama,65,6.430396566309112
llama-4-scout,Llama,66,7.28285658241325
llama-4-scout,Llama,67,8.465813605318749
llama-4-scout,Llama,68,6.5620118866091675
llama-4-scout,Llama,69,6.140846847137616
llama-4-scout,Llama,70,6.957729514719583
llama-4-scout,Llama,71,5.82494635168428
llama-4-scout,Llama,72,8.491760712596653
llama-4-scout,Llama,73,7.297944916207577
llama-4-scout,Llama,74,7.6733304373003515
llama-4-scout,Llama,75,8.866791979064356
llama-4-scout,Llama,76,9.51945376584182
llama-4-scout,Llama,77,6.685057965343308
llama-4-scout,Llama,78,7.020683727387241
llama-4-scout,Llama,79,5.736723803705386
llama-4-scout,Llama,80,7.2208032794142785
llama-4-scout,Llama,81,7.494664769020694
llama-4-scout,Llama,82,6.884039511798287
llama-4-scout,Llama,83,7.090839160494335
llama-4-scout,Llama,84,7.5272837066235265
llama-4-scout,Llama,85,8.645808232895293
llama-4-scout,Llama,86,10.095048291117779
llama-4-scout,Llama,87,8.562709851443058
llama-4-scout,Llama,88,8.1590440616533
llama-4-scout,Llama,89,6.7638746292343415
llama-4-scout,Llama,90,7.567694497005016
llama-4-scout,Llama,91,6.413267497929585
llama-4-scout,Llama,92,6.837397165588672
llama-4-scout,Llama,93,8.088881257627659
llama-4-scout,Llama,94,8.242572413997951
llama-4-scout,Llama,95,6.227358990776106
llama-4-scout,Llama,96,6.199193495931548
llama-4-scout,Llama,97,7.21526160301898
llama-4-scout,Llama,98,7.322567855609123
llama-4-scout,Llama,99,6.511528238439882
